# Paso Energía_Potencial Energía_Cinética Energía_Total
2078 56.81940892439659 4.700556597341938 61.51996552173853
2079 57.07301175527668 4.897767500855518 61.9707792561322
2080 57.33212991186787 5.099541272135174 62.431671184003044
2081 57.596949101104414 5.305520978551244 62.90247007965566
2082 57.86765864215481 5.515341405144312 63.38300004729912
2083 58.14445088954522 5.728629716628402 63.87308060617362
2084 58.427520643692375 5.945006134115541 64.37252677780792
2085 58.717064550030464 6.164084625324792 64.88114917535526
2086 59.01328048794535 6.38547360701265 65.39875409495801
2087 59.31636695074792 6.608776658337967 65.9251436090859
2088 59.62652241794442 6.83359324385299 66.46011566179742
2089 59.94394472107517 7.059519444793166 67.00346416586834
2090 60.268830404411844 7.286148697321643 67.5549791017335
2091 60.60137408181553 7.513072536370309 68.11444661818584
2092 60.94176779106996 7.739881343707561 68.68164913477752
2093 61.290200347010796 7.966165098853837 69.25636544586463
2094 61.646856694780595 8.19151413145945 69.83837082624004
2095 62.01191726453999 8.415519873755173 70.42743713829516
2096 62.38555732896722 8.637775611684642 71.02333294065185
2097 62.767946364878114 8.857877233328756 71.62582359820686
2098 63.159247420291805 9.075423973235969 72.23467139352778
2099 63.55961648826204 9.290019151278662 72.8496356395407
2100 63.96920188878521 9.501270904664661 73.47047279344987
2101 64.38814366008376 9.7087929117443 74.09693657182805
2102 64.81657296054843 9.912205106267438 74.72877806681586
2103 65.25461148260794 10.111134380761255 75.3657458633692
2104 65.70237087977387 10.305215277718533 76.0075861574924
2105 66.15995220808738 10.49409066730761 76.65404287539499
2106 66.62744538317091 10.67741241033882 77.30485779350973
2107 67.10492865406044 10.854842005248582 77.95977065930903
2108 67.59246809496643 11.026051217890581 78.61851931285702
2109 68.09011711607953 11.190722692954392 79.28083980903392
2110 68.59791599450513 11.34855054586479 79.94646654036993
2111 69.11589142637489 11.49924093405015 80.61513236042504
2112 69.64405610114622 11.64251260650554 81.28656870765175
2113 70.18240829906065 11.778097430615464 81.96050572967611
2114 70.73093151269408 11.90574089524226 82.63667240793635
2115 71.28959409348286 12.025202589129476 83.31479668261234
2116 71.8583489240714 12.136256653714327 83.99460557778572
2117 72.43713311727518 12.238692209489983 84.67582532676516
2118 73.02586774240906 12.332313755106824 85.35818149751589
2119 73.62445757967689 12.416941538451498 86.04139911812838
2120 74.23279090327227 12.492411898994082 86.72520280226635
2121 74.85073929378329 12.55857758074617 87.40931687452947
2122 75.47815748044319 12.615308015226782 88.09346549566997
2123 76.11488321371388 12.662489573888026 88.7773727876019
2124 76.7607371686323 12.700025789508711 89.46076295814102
2125 77.41552287929433 12.727837546121277 90.14336042541561
2126 78.07902670479119 12.745863237095332 90.82488994188652
2127 78.75101782685987 12.754058891060115 91.50507671791998
2128 79.43124827944261 12.752398265407399 92.18364654485
2129 80.11945301029945 12.740872907176515 92.86032591747596
2130 80.8153499747514 12.719492181183508 93.53484215593491
2131 81.51864026157732 12.688283265317274 94.2069235268946
2132 82.22900825102185 12.647291112986311 94.87629936400816
2133 82.94612180481705 12.59657838276095 95.542700187578
2134 83.66963248805695 12.536225335316782 96.20585782337373
2135 84.39917582270454 12.466329697846028 96.86550552055056
2136 85.13437157245289 12.387006496164087 97.52137806861698
2137 85.87482405860149 12.29838785479892 98.17321191340041
2138 86.62012250654999 12.200622765410618 98.8207452719606
2139 87.36984142245518 12.09387682394779 99.46371824640298
2140 88.12354099953806 11.978331937005857 100.10187293654393
2141 88.88076755347197 11.854185997910129 100.73495355138209
2142 89.64105398622877 11.721652533103267 101.36270651933204
2143 90.40392027770213 11.580960319472558 101.98488059717468
2144 91.16887400437922 11.432352973306992 102.60122697768621
2145 91.93541088427449 11.276088511627654 103.21149939590214
2146 92.70301534729191 11.112438886686887 103.8154542339788
2147 93.47116113013396 10.941689494482437 104.4128506246164
2148 94.23931189482477 10.764138658181782 105.00345055300654
2149 95.00692186987156 10.580097087399452 105.58701895727101
2150 95.77343651304383 10.389887314315803 106.16332382735963
2151 96.53829319470852 10.193843107669707 106.73213630237822
2152 97.30092190061426 9.992308865699714 107.29323076631397
2153 98.06074595298941 9.7856389891483 107.8463849421377
2154 98.81718274876856 9.574197235481865 108.39137998425042
2155 99.56964451374282 9.35835605551509 108.9280005692579
2156 100.31753907138409 9.138495913661949 109.45603498504605
2157 101.0602706250738 8.915004593067176 109.97527521814098
2158 101.79724055243261 8.688276486901096 110.4855170393337
2159 102.52784821042627 8.458711877127485 110.98656008755376
2160 103.25149174989832 8.226716202078453 111.47820795197677
2161 103.96756893816205 7.992699314192198 111.96026825235424
2162 104.67547798826291 7.757074729288705 112.43255271755162
2163 105.37461839351278 7.520258868775295 112.89487726228808
2164 106.06439176587871 7.282670296187977 113.34706206206668
2165 106.74420267680554 7.044728949486082 113.78893162629163
2166 107.41345949903616 6.8068553705264865 114.22031486956266
2167 108.07157524799823 6.569469933149847 114.64104518114807
2168 108.71796842131485 6.33299207131478 115.05096049262963
2169 109.35206383500167 6.097839508716587 115.44990334371826
2170 109.97329345491767 5.864427491325245 115.83772094624291
2171 110.58109722203605 5.63316802427263 116.21426524630868
2172 111.17492387011929 5.404469114511619 116.5793929846309
2173 111.75423173438286 5.1787340206596 116.93296575504246
2174 112.31848954975403 4.956360511426209 117.27485006118025
2175 112.86717723734384 4.737740134009687 117.60491737135352
2176 113.39978667776948 4.523257493828211 117.9230441715977
2177 113.915822469987 4.313289546931946 118.22911201691895
2178 114.41480267431334 4.108204906418374 118.52300758073171
2179 114.8962595383498 3.908363164147733 118.80462270249753
2180 115.35974020453783 3.7141142290272637 119.07385443356509
2181 115.8048073981178 3.5257976831023243 119.33060508122013
2182 116.23104009428647 3.343742156659532 119.574782250946
2183 116.63803416338894 3.1682647235118186 119.80629888690076
2184 117.02540299301532 2.999670317597796 120.02507331061311
2185 117.39277808591054 2.8382511719882197 120.23102925789875
2186 117.73980963265085 2.684286281350584 120.42409591400143
2187 118.06616705807721 2.5380408888791535 120.60420794695636
2188 118.3715395405266 2.399765998652098 120.7713055391787
2189 118.6556365029448 2.269697914329869 120.92533441727467
2190 118.91818807501309 2.1480578050597576 121.06624588007286
2191 119.15894552547259 2.0350512994006476 121.19399682487324
2192 119.37768166387846 1.930868108029561 121.30854977190802
2193 119.57419121107044 1.8356816759376775 121.40987288700812
2194 119.7482911377021 1.749648864768283 121.49794000247039
2195 119.89982097021817 1.6729096658926013 121.57273063611078
2196 120.02864306373809 1.6055869447618376 121.63423000849993
2197 120.13464284134741 1.547786217015149 121.68242905836256
2198 120.21772899936897 1.4995954567636525 121.71732445613263
2199 120.27783367823349 1.461084937410283 121.73891861564377
2200 120.3149125986385 1.432307105304251 121.74721970394275
2201 120.3289451627374 1.413296486467273 121.74224164920467
2202 120.31993452016461 1.404069626566721 121.72400414673133
2203 120.28790759876213 1.4046250642484615 121.6925326630106
2204 120.23291509993598 1.4149433378796197 121.6478584378156
2205 120.15503145862856 1.4349870256888417 121.5900184843174
2206 120.05435476795884 1.4647008192290296 121.51905558718786
2207 119.93100666863943 1.504011630025066 121.43501829866449
2208 119.78513220334338 1.5528287292068819 121.33796093255026
2209 119.61689963625324 1.6110439198664261 121.22794355611967
2210 119.4265002380853 1.678531741815837 121.10503197990113
2211 119.21414803694121 1.7551497083634646 120.96929774530467
2212 118.98007953540105 1.840738574664521 120.82081811006557
2213 118.72455339432534 1.9351226371440582 120.6596760314694
2214 118.44785008389739 2.038110063431941 120.48596014732934
2215 118.15027150248793 2.1494932521924763 120.2997647546804
2216 117.83214056398553 2.2690492221755436 120.10118978616107
2217 117.4938007542865 2.396540029761585 119.89034078404808
2218 117.13561565769191 2.5317132142196597 119.66732887191158
2219 116.75796845401425 2.674302269846172 119.43227072386041
2220 116.3612613872439 2.824027144101809 119.1852885313457
2221 115.94591520667493 2.980594760815894 118.92650996749082
2222 115.51236858143861 3.1436995674807395 118.65606814891935
2223 115.06107748943765 3.3130241056138914 118.37410159505154
2224 114.59251458171852 3.488239603123328 118.08075418484185
2225 114.10716852336103 3.6690065875699123 117.77617511093094
2226 113.6055433120047 3.8549755191827284 117.46051883118743
2227 113.08815757517044 4.0457874424463665 117.13394501761681
2228 112.55554384756931 4.241074655045002 116.79661850261431
2229 112.00824782962891 4.440461392916006 116.44870922254492
2230 111.4468276284949 4.643564530136275 116.09039215863118
2231 110.87185298279641 4.849994292337124 115.72184727513354
2232 110.28390447249387 5.059354982318844 115.34325945481271
2233 109.68357271514654 5.2712457165136435 114.95481843166019
2234 109.07145754996716 5.485261170925975 114.55671872089314
2235 108.44816721104254 5.700992335161978 114.14915954620452
2236 107.81431749112423 5.918027273145144 113.73234476426937
2237 107.17053089740337 6.135951889103355 113.30648278650672
2238 106.5174358006978 6.354350697402979 112.87178649810078
2239 105.85566557948779 6.572807594799105 112.42847317428689
2240 105.18585776024797 6.790906633666835 111.9767643939148
2241 104.50865315552133 7.008232794777258 111.51688595029859
2242 103.8246950011908 7.224372758182913 111.04906775937371
2243 103.1346280943938 7.438915670781613 110.57354376517542
2244 102.43909793353288 7.651453909133961 110.09055184266684
2245 101.73874986181812 7.861583836119239 109.60033369793736
2246 101.03422821577908 8.068906550026123 109.10313476580521
2247 100.32617548016617 8.273028624689177 108.59920410485535
2248 99.61523145064632 8.47356283929906 108.08879428994538
2249 98.90203240569261 8.670128896533923 107.57216130222653
2250 98.18721028903323 8.862354127681561 107.04956441671479
2251 97.47139190401558 9.049874183446297 106.52126608746187
2252 96.75519812121419 9.232333709161539 105.98753183037573
2253 96.03924310058323 9.409387003158175 105.44863010374141
2254 95.32413352942783 9.580698657070526 104.90483218649835
2255 94.61046787743922 9.745944176895339 104.35641205433456
2256 93.89883567000061 9.904810583655317 103.80364625365593
2257 93.18981678094346 10.056996992556712 103.24681377350018
2258 92.48398074588769 10.20221516957063 102.68619591545833
2259 91.7818860972687 10.340190064409766 102.12207616167846
2260 91.08407972210546 10.470660318916252 101.55474004102172
2261 90.39109624352656 10.593378749922046 100.9844749934486
2262 89.70345742702199 10.708112805690796 100.41157023271279
2263 89.02167161234578 10.814644995099144 99.83631660744493
2264 88.34623317194107 10.912773288766186 99.25900646070725
2265 87.67762199671483 11.002311491391819 98.67993348810666
2266 87.0163030099357 11.083089584618165 98.09939259455386
2267 86.36272570997279 11.154954039782984 97.51767974975577
2268 85.71732374254665 11.217768099989778 96.93509184253644
2269 85.08051450310043 11.271412030976226 96.35192653407665
2270 84.4526987698478 11.315783340320419 95.76848211016822
2271 83.83426036799737 11.350796964583015 95.18505733258039
2272 83.22556586559236 11.376385424042853 94.60195128963521
2273 82.62696430134687 11.392498944743592 94.01946324609047
2274 82.03878694480309 11.399105547629452 93.43789249243254
2275 81.46134708906787 11.39619110460911 92.85753819367699
2276 80.89493987633595 11.383759361447993 92.27869923778394
2277 80.33984215633478 11.361831927450586 91.70167408378536
2278 79.79631237777708 11.330448231955923 91.12676060973301
2279 79.26459051283638 11.289665447730709 90.55425596056709
2280 78.74489801460614 11.239558381405903 89.98445639601204
2281 78.23743780743985 11.18021933116346 89.4176571386033
2282 77.74239431000909 11.111757911940584 88.85415222194968
2283 77.2599334908567 11.034300848478905 88.2942343393356
2284 76.79020295616243 10.947991736605466 87.7381946927679
2285 76.33333206938012 10.85299077319124 87.18632284257136
2286 75.88943210234427 10.749474455290699 86.63890655763497
2287 75.45859641739257 10.637635249023148 86.09623166641572
2288 75.04090067998438 10.51768122881234 85.55858190879671
2289 74.63640310125159 10.38983568765584 85.02623878890742
2290 74.24514470985127 10.25433671914915 84.49948142900043
2291 73.86714965244809 10.111436772041866 83.97858642448996
2292 73.50242552209312 9.961402178153977 83.4638277002471
2293 73.15096371372003 9.804512654529692 82.95547636824972
2294 72.81273980592994 9.641060780753886 82.45380058668383
2295 72.48771396818849 9.47135145240216 81.95906542059065
2296 72.17583139251113 9.29570131163979 81.47153270415092
2297 71.87702274867304 9.114438156027019 80.99146090470006
2298 71.5912046619328 8.927900326628615 80.51910498856142
2299 71.31828021222357 8.736436076563862 80.05471628878743
2300 71.05813945372402 8.540402921169393 79.59854237489341
2301 70.81065995368576 8.340166970981391 79.15082692466714
2302 70.57570734936377 8.136102248775428 78.7118095981392
2303 70.35313592185707 7.928589991931855 78.28172591378893
2304 70.14278918564723 7.718017941421772 77.86080712706901
2305 69.94450049258614 7.50477961873351 77.44928011131965
2306 69.75809364906598 7.289273592081835 77.04736724114782
2307 69.5833835450796 7.071902733262077 76.65528627834168
2308 69.42017679385906 6.85307346652866 76.27325026038771
2309 69.26827238076568 6.633195010892417 75.9014673916581
2310 69.12746232008664 6.412678617243262 75.5401409373299
2311 68.99753231838338 6.1919368017144585 75.18946912009784
2312 68.87826244302788 5.971382576711708 74.84964501973958
2313 68.76942779455244 5.751428681034726 74.52085647558717
2314 68.67079918144015 5.532486810520655 74.2032859919608
2315 68.58214379597416 5.314966850637747 73.8971106466119
2316 68.503225889772 5.0992761124542865 73.60250200222629
2317 68.43380744763019 4.885818573401375 73.31962602103157
2318 68.37364885831019 4.6749941242395225 73.04864298254971
2319 68.32250958091029 4.467197823627438 72.78970740453774
2320 68.2801488054736 4.2628191616774105 72.54296796715101
2321 68.24632610649977 4.062241333865088 72.30856744036485
2322 68.22080208804304 3.8658405266422484 72.08664261468529
2323 68.20333901910043 3.6739852160795867 71.87732423518001
2324 68.19370145801122 3.4870354808423274 71.68073693885354
2325 68.19165686461693 3.305342330775025 71.49699919539195
2326 68.19697619895413 3.1292470523429206 71.32622325129705
2327 68.20943450528529 2.959080572146047 71.16851507743134
2328 68.22881148029647 2.7951628396887362 71.02397431998521
2329 68.25489202433265 2.637802230551508 70.89269425488416
2330 68.28746677456945 2.4872949710744736 70.77476174564393
2331 68.32633261906062 2.343924585621494 70.67025720468212
2332 68.37129319064206 2.2079613674524188 70.57925455809448
2333 68.42215933970863 2.0796618741869586 70.50182121389558
2334 68.4787495849294 1.9592684487980647 70.43801803372747
2335 68.54089054100794 1.8470087670253141 70.38789930803325
2336 68.60841732264271 1.7430954120497428 70.35151273469245
2337 68.68117392389036 1.6477254772209362 70.32889940111129
2338 68.75901357218503 1.5610801975750856 70.3200937697601
2339 68.8417990563176 1.4833246108292313 70.32512366714683
2340 68.92940302772955 1.4146072484821395 70.34401027621169
2341 69.02170827453564 1.355059857596329 70.37676813213197
2342 69.11860796773644 1.304797153778716 70.42340512151516
2343 69.22000587914489 1.263916605819368 70.48392248496427
2344 69.32581657060251 1.232498252388991 70.5583148229915
2345 69.43596555412275 1.2106045511361678 70.64657010525892
2346 69.5503894226541 1.1982802604651113 70.74866968311922
2347 69.66903595121579 1.1955523542139144 70.8645883054297
2348 69.7918641682184 1.2024299693920741 70.99429413761047
2349 69.91884439684159 1.2189043870745815 71.13774878391618
2350 70.04995826639934 1.2449490464881559 71.2949073128875
2351 70.18519869368514 1.2805195922634593 71.4657182859486
2352 70.32456983435019 1.3255539547654016 71.65012378911558
2353 70.46808700442269 1.3799724633520796 71.84805946777476
2354 70.61577657214424 1.4436779923516108 72.05945456449585
2355 70.7676758203506 1.516556139485215 72.28423195983582
2356 70.92383277968834 1.5984754364045037 72.52230821609284
2357 71.08430603301412 1.689287590951143 72.77359362396525
2358 71.24916449138448 1.7888277606879939 73.03799225207247
2359 71.41848714209544 1.8969148571926184 73.31540199928806
2360 71.59236276929526 2.0133518805467503 73.60571464984201
2361 71.77088964773876 2.137926283399108 73.90881593113787
2362 71.95417521031416 2.2704103639238538 74.22458557423802
2363 72.14233569002216 2.4105616869432045 74.55289737696538
2364 72.33549573713785 2.5581235324302387 74.89361926956809
2365 72.533788012336 2.7128253705569674 75.24661338289297
2366 72.73735275661303 2.8743833624033104 75.61173611901634
2367 72.94633733887878 3.042500885394824 75.98883822427361
2368 73.16089578214125 3.216869082490995 76.37776486463225
2369 73.38118826924952 3.3971674341016898 76.77835570335121
2370 73.60738062920164 3.5830643516670304 77.19044498086868
2371 73.83964380506272 3.774217791795664 77.61386159685838
2372 74.07815330457748 3.970275889818102 78.04842919439558
2373 74.32308863459724 4.170877611575703 78.49396624617295
2374 74.57463272047028 4.3756534222319265 78.9502861427022
2375 74.83297131158508 4.584225970860844 79.41719728244593
2376 75.0982923742706 4.7962107895385575 79.89450316380916
2377 75.37078547329956 5.0112170056361975 80.38200247893576
2378 75.65064114325209 5.228848065988699 80.87948920924079
2379 75.93805025102725 5.44870247159148 81.38675272261872
2380 76.23320335080221 5.670374521457613 81.90357787225983
2381 76.53629003276392 5.893455064251163 82.42974509701507
2382 76.84749826693978 6.117532256297932 82.96503052323771
2383 77.16701374348203 6.342192324563138 83.50920606804517
2384 77.49501921075051 6.5670203331763854 84.0620395439269
2385 77.83169381256246 6.791600952077862 84.62329476464032
2386 78.1772124259666 7.0155192263558686 85.19273165232246
2387 78.53174500091201 7.238361344844667 85.77010634575667
2388 78.8954559031733 7.4597154065532045 86.3551713097265
2389 79.26850326188982 7.679172183499474 86.9476754453893
2390 79.65103832307354 7.8963258785321875 87.54736420160572
2391 80.04320481042848 8.110774876730986 88.15397968715946
2392 80.44513829481131 8.32212248898859 88.76726078379991
2393 80.85696557365051 8.529977686393105 89.38694326004362
2394 81.27880406162328 8.733955824046092 90.01275988566937
2395 81.71076119386939 8.933679352971962 90.64444054684135
2396 82.15293384300003 9.128778518796683 91.2817123617967
2397 82.60540775113536 9.318892045898787 91.92429979703415
2398 83.06825697817557 9.50366780576297 92.57192478393854
2399 83.54154336748574 9.682763468296393 93.22430683578213
2400 84.02531603013637 9.855847134899793 93.88116316503616
2401 84.51961084881695 10.022597952119913 94.54220880093686
2402 85.02445000249641 10.182706704746218 95.20715670724263
2403 85.5398415128703 10.335876387253645 95.87571790012395
2404 86.0657788135981 10.481822752533688 96.54760156613179
2405 86.60224034328438 10.620274836898998 97.22251518018338
2406 87.14918916312465 10.750975460391151 97.90016462351579
2407 87.70657260008339 10.873681701467746 98.58025430155114
2408 88.2743219164325 10.988165345193075 99.26248726162558
2409 88.8523520064241 11.094213304106484 99.94656531053059
2410 89.44056112082981 11.191628010993817 100.63218913182362
2411 90.03883062002183 11.280227782840152 101.31905840286198
2412 90.64702475622532 11.359847155296212 102.00687191152153
2413 91.26499048551378 11.430337187046165 102.69532767255994
2414 91.8925573100736 11.491565733521139 103.38412304359474
2415 92.52953715120212 11.543417689460261 104.07295484066238
2416 93.17572425345463 11.58579519987964 104.76151945333427
2417 93.83089512029984 11.618617839068948 105.44951295936879
2418 94.49480848158589 11.641822757295362 106.13663123888125
2419 95.1672052930682 11.655364794955105 106.82257008802331
2420 95.84780876819048 11.659216563974162 107.50702533216463
2421 96.53632444225795 11.653368496320944 108.1896929385789
2422 97.23244026908844 11.637828859555512 108.87026912864395
2423 97.93582675016629 11.612623739401828 109.54845048956811
2424 98.64613709627855 11.577796989391189 110.22393408566974
2425 99.36300742155362 11.533410147686803 110.89641756924043
2426 100.08605696977051 11.47954232126096 111.56559929103148
2427 100.81488837275941 11.416290037657294 112.2311784104167
2428 101.54908794066068 11.34376706463135 112.89285500529203
2429 102.28822598375933 11.262104198022655 113.55033018178199
2430 103.0318571655659 11.171449018270936 114.20330618383683
2431 103.7795208867687 11.071965616047517 114.85148650281621
2432 104.53074169963423 10.96383428753063 115.49457598716486
2433 105.28502975238982 10.847251199909742 116.13228095229957
2434 106.04188126308347 10.722428027759438 116.7643092908429
2435 106.80077902236758 10.589591560977443 117.39037058334502
2436 107.56119292462458 10.44898328503389 118.01017620965847
2437 108.322580526801 10.300858934330247 118.62343946113126
2438 109.08438763429129 10.145488019515689 119.22987565380697
2439 109.84604891317326 9.983153329656613 119.82920224282988
2440 110.60698852806019 9.814150410200906 120.4211389382611
2441 111.36662080480092 9.63878701772269 121.00540782252361
2442 112.12435091723326 9.457382552475291 121.58173346970855
2443 112.87957559715396 9.270267469820164 122.14984306697413
2444 113.63168386663816 9.077782671637266 122.70946653827542
2445 114.38005779181466 8.88027887885786 123.26033667067253
2446 115.12407325715925 8.678115986293884 123.80218924345314
2447 115.86310075933744 8.471662400968828 124.33476316030627
2448 116.59650621959591 8.261294365183206 124.85780058477911
2449 117.3236518136532 8.04739526557359 125.37104707922678
2450 118.04389681800332 7.830354929447188 125.8742517474505
2451 118.75659847150504 7.610568909694561 126.36716738119961
2452 119.46111285107014 7.388437759600908 126.84955061067105
2453 120.15679576022549 7.164366298891533 127.32116205911703
2454 120.84300362925174 6.938762872359603 127.78176650161134
2455 121.51909442555385 6.712038602434106 128.23113302798794
2456 122.1844285728479 6.484606637053011 128.66903520990093
2457 122.83836987767158 6.256881394211091 129.09525127188266
2458 123.48028646166838 6.029277804553651 129.50956426622204
2459 124.1095516979955 5.802210553386585 129.91176225138207
2460 124.72554515014787 5.576093323469893 130.30163847361777
2461 125.32765351139062 5.351338039955914 130.67899155134654
2462 125.91527154291481 5.128354118825332 131.04362566174015
2463 126.48780300875373 4.907547720163467 131.3953507289172
2464 127.0446616054001 4.689321007606561 131.73398261300665
2465 127.5852718840151 4.47407141527291 132.059343299288
2466 128.1090701630231 4.262190923476734 132.37126108649983
2467 128.615505428837 4.054065344503846 132.66957077334084
2468 129.10404022241528 3.85007361970755 132.95411384212284
2469 129.57415150930578 3.650587129160812 133.2247386384666
2470 130.0253315308076 3.455969015076859 133.48130054588444
2471 130.45708863389768 3.266573520184862 133.72366215408255
2472 130.8689480775585 3.0827453422205275 133.95169341977905
2473 131.26045281320472 2.9048190056632 134.16527181886792
2474 131.63116423695567 2.7331182518216433 134.36428248877732
2475 131.9806629115794 2.5679554483398968 134.5486183599193
2476 132.30854925604814 2.409631019162776 134.71818027521093
2477 132.61444420076845 2.2584328959674353 134.8728770967359
2478 132.89798980668945 2.1146359920332096 135.01262579872267
2479 133.1588498466751 1.9785016994864415 135.13735154616154
2480 133.3967103476881 1.8502774108203746 135.24698775850848
2481 133.61128009254406 1.7301960655522055 135.34147615809627
2482 133.8022910801971 1.6184757228401792 135.42076680303728
2483 133.96949894371465 1.5153191608429772 135.48481810455763
2484 134.11268332533407 1.4209135035616396 135.53359682889572
2485 134.23164820818835 1.3354298758607726 135.56707808404911
2486 134.32622220449446 1.2590230873207826 135.58524529181523
2487 134.39625880020174 1.1918313455263436 135.58809014572807
2488 134.44163655627855 1.1339759993481704 135.57561255562672
2489 134.46225926697494 1.0855613127254806 135.5478205797004
2490 134.45805607556377 1.0466742694052455 135.50473034496903
2491 134.4289815481865 1.017384409041529 135.44636595722804
2492 134.37501570654467 0.9977436950039013 135.37275940154856
2493 134.29616402027514 0.9877864141881934 135.28395043446335
2494 134.19245735991376 0.9875291090658053 135.17998646897956
2495 134.0639519114129 0.99697054214951 135.0609224535624
2496 133.91072905321204 1.01609169299433 134.92682074620637
2497 133.73289519688367 1.0448557877917675 134.77775098467544
2498 133.5305815923888 1.0832083615545711 134.61378995394338
2499 133.30394409895592 1.1310773528275297 134.43502145178346
2500 133.0531629226084 1.1883732307976382 134.24153615340606
2501 132.77844232132256 1.2549891546146137 134.03343147593716
2502 132.48001027878922 1.3308011646702804 133.8108114434595
2503 132.15811814770262 1.415668405523054 133.5737865532257
2504 131.81304026349977 1.5094333800917625 133.32247364359154
2505 131.44507352941105 1.6119222346815771 133.05699576409262
2506 131.05453697368398 1.7229450743440409 132.77748204802802
2507 130.64177127979508 1.842296308013286 132.48406758780837
2508 130.20713829046298 1.9697550228016556 132.17689331326463
2509 129.75102048624484 2.105085386780278 131.85610587302511
2510 129.27382043949964 2.2480370795138374 131.52185751901348
2511 128.77596024449173 2.3983457495639513 131.1743059940557
2512 128.25788092440257 2.555733498122387 130.81361442252495
2513 127.72004181604302 2.7199093878839173 130.43995120392694
2514 127.16291993304321 2.890569976219038 130.05348990926225
2515 126.58700930833615 3.0673998716591973 129.65440917999535
2516 125.99282031675546 3.250072312661653 129.2428926294171
2517 125.38087897860225 3.438249767577743 128.81912874617998
2518 124.75172624505106 3.631584554707214 128.38331079975828
2519 124.10591726630375 3.8297194812824826 127.93563674758623
2520 123.4440206434264 4.032288500190276 127.47630914361667
2521 122.766617664841 4.238917383204134 127.00553504804513
2522 122.07430152846928 4.449224409469765 126.52352593793904
2523 121.36767655056983 4.662821067956322 126.03049761852614
2524 120.6473573623348 4.879312772560307 125.52667013489511
2525 119.91396809535163 5.098299588525056 125.01226768387669
2526 119.16814155706308 5.319376968817666 124.48751852588074
2527 118.41051839739251 5.542136499086827 123.95265489647933
2528 117.6417462677269 5.766166649809227 123.40791291753612
2529 116.86247897348024 5.99105353421923 122.85353250769947
2530 116.07337562148508 6.216381670606152 122.28975729209124
2531 115.27509976347525 6.441734747555932 121.71683451103118
2532 114.46831853695178 6.666696390709022 121.1350149276608
2533 113.6537018047341 6.89085092960428 120.54455273433838
2534 112.83192129451658 7.113784163179096 119.94570545769567
2535 112.00364973975269 7.335084122499307 119.338733862252
2536 111.16956002321177 7.554341829298361 118.72390185251014
2537 110.33032432454294 7.7711520489137875 118.10147637345673
2538 109.48661327318717 7.98511403622028 117.47172730940746
2539 108.63909510798172 8.19583227317253 116.83492738115424
2540 107.78843484479 8.402917196587362 116.19135204137737
2541 106.9352934534813 8.605985914813749 115.54127936829504
2542 106.08032704557898 8.804662911960602 114.88498995753959
2543 105.22418607387645 8.998580738376306 114.22276681225276
2544 104.36751454530578 9.187380686100205 113.554895231406
2545 103.51094924832208 9.370713448034877 112.88166269635695
2546 102.65511899604277 9.548239759619104 112.20335875566188
2547 101.8006438863603 9.719631021814553 111.52027490817485
2548 100.94813458020943 9.88456990425462 110.83270448446405
2549 100.09819159914807 10.042750927441306 110.14094252658937
2550 99.25140464337008 10.19388102291557 109.44528566628566
2551 98.40835193123802 10.337680070368018 108.74603200160604
2552 97.56959956137999 10.473881410700146 108.04348097208013
2553 96.73570089835636 10.602232334091537 107.3379332324479
2554 95.90719598286523 10.722494542175223 106.62969052504046
2555 95.08461096739678 10.83444458347194 105.91905555086872
2556 94.26845757821567 10.937874261284044 105.20633183949971
2557 93.45923260449239 11.032591013301307 104.4918236177937
2558 92.65741741535552 11.118418262223665 103.7758356775792
2559 91.8634775055921 11.195195736760002 103.0586732423521
2560 91.07786207065891 11.262779762417404 102.34064183307632
2561 90.30100361162361 11.321043521551491 101.6220471331751
2562 89.53331757059338 11.369877282205726 100.9031948527991
2563 88.77520199713473 11.409188595325636 100.18439059246036
2564 88.02703724612678 11.438902459992775 99.46593970611956
2565 87.28918570743913 11.45896145638258 98.74814716382171
2566 86.56199156775645 11.469325846210346 98.0313174139668
2567 85.84578060482382 11.469973640489826 97.31575424531364
2568 85.14086001431357 11.4609006344897 96.60176064880328
2569 84.44751826946796 11.442120409833977 95.88963867930194
2570 83.76602501359892 11.413664303753293 95.17968931735221
2571 83.09663098547283 11.375581345555041 94.47221233102786
2572 82.43956797754502 11.327938160440933 93.76750613798596
2573 81.79504882694845 11.27081884086111 93.06586766780956
2574 81.1632674390793 11.204324785654041 92.36759222473334
2575 80.54439884356347 11.128574507281002 91.67297335084447
2576 79.93859928233026 11.043703407523102 90.98230268985336
2577 79.34600632945487 10.949863522066975 90.29586985152184
2578 78.76673904237956 10.847223234462941 89.6139622768425
2579 78.20089814406165 10.735966959995931 88.93686510405759
2580 77.64856623554101 10.616294800065123 88.26486103560613
2581 77.10980803836607 10.488422167722687 87.59823020608876
2582 76.5846706662603 10.352579385075257 86.93725005133555
2583 76.07318392535883 10.209011253303721 86.28219517866256
2584 75.5753606422952 10.057976596107347 85.63333723840255
2585 75.09119701936564 9.899747777427368 84.990944796793
2586 74.62067301594891 9.734610194352426 84.35528321030134
2587 74.16375275531621 9.56286174615408 83.7266145014703
2588 73.72038495591599 9.384812280444475 83.10519723636047
2589 73.29050338617775 9.200783017490334 82.49128640366808
2590 72.87402734183682 9.011105953757662 81.88513329559449
